fdc_id,description,food_category,data_type,brand_owner,ingredients_text,dedup_key,calories,protein_g,carbs_g,fat_g,fiber_g,iron_mg,calcium_mg,vitamin_b12_mcg,vitamin_d_mcg,zinc_mg,sodium_mg,potassium_mg,magnesium_mg,omega3_g
174900,"Bagels, plain, enriched, with calcium propionate (includes onion, poppy, sesame), toasted",,SR Legacy,,,"bagels, plain, enriched, with calcium propionate (includes onion, poppy, sesame), toasted|",,,,,,,,,,,,,,
175049,"Bagels, plain, enriched, without calcium propionate (includes onion, poppy, sesame)",,SR Legacy,,,"bagels, plain, enriched, without calcium propionate (includes onion, poppy, sesame)|",,,,,,,,,,,,,,
175050,"Bagels, plain, unenriched, with calcium propionate (includes onion, poppy, sesame)",,SR Legacy,,,"bagels, plain, unenriched, with calcium propionate (includes onion, poppy, sesame)|",,,,,,,,,,,,,,
175051,"Bagels, plain, unenriched, without calcium propionate(includes onion, poppy, sesame)",,SR Legacy,,,"bagels, plain, unenriched, without calcium propionate(includes onion, poppy, sesame)|",,,,,,,,,,,,,,
167533,"Bagels, wheat",,SR Legacy,,,"bagels, wheat|",,,,,,,,,,,,,,
174092,"Bagels, whole grain white",,SR Legacy,,,"bagels, whole grain white|",,,,,,,,,,,,,,
169584,"Baking chocolate, MARS SNACKFOOD US, M&M's Milk Chocolate Mini Baking Bits",,SR Legacy,,,"baking chocolate, mars snackfood us, m&m's milk chocolate mini baking bits|",,,,,,,,,,,,,,
169581,"Baking chocolate, MARS SNACKFOOD US, M&M's Semisweet Chocolate Mini Baking Bits",,SR Legacy,,,"baking chocolate, mars snackfood us, m&m's semisweet chocolate mini baking bits|",,,,,,,,,,,,,,
167999,"Baking chocolate, mexican, squares",,SR Legacy,,,"baking chocolate, mexican, squares|",,,,,,,,,,,,,,
167567,"Baking chocolate, unsweetened, liquid",,SR Legacy,,,"baking chocolate, unsweetened, liquid|",,,,,,,,,,,,,,
167568,"Baking chocolate, unsweetened, squares",,SR Legacy,,,"baking chocolate, unsweetened, squares|",,,,,,,,,,,,,,
168495,"Balsam-pear (bitter gourd), leafy tips, cooked, boiled, drained, with salt",,SR Legacy,,,"balsam-pear (bitter gourd), leafy tips, cooked, boiled, drained, with salt|",,,,,,,,,,,,,,
168392,"Balsam-pear (bitter gourd), leafy tips, cooked, boiled, drained, without salt",,SR Legacy,,,"balsam-pear (bitter gourd), leafy tips, cooked, boiled, drained, without salt|",,,,,,,,,,,,,,
168391,"Balsam-pear (bitter gourd), leafy tips, raw",,SR Legacy,,,"balsam-pear (bitter gourd), leafy tips, raw|",,,,,,,,,,,,,,
168496,"Balsam-pear (bitter gourd), pods, cooked, boiled, drained, with salt",,SR Legacy,,,"balsam-pear (bitter gourd), pods, cooked, boiled, drained, with salt|",,,,,,,,,,,,,,
168394,"Balsam-pear (bitter gourd), pods, cooked, boiled, drained, without salt",,SR Legacy,,,"balsam-pear (bitter gourd), pods, cooked, boiled, drained, without salt|",,,,,,,,,,,,,,
168393,"Balsam-pear (bitter gourd), pods, raw",,SR Legacy,,,"balsam-pear (bitter gourd), pods, raw|",,,,,,,,,,,,,,
169212,"Bamboo shoots, canned, drained solids",,SR Legacy,,,"bamboo shoots, canned, drained solids|",,,,,,,,,,,,,,
168497,"Bamboo shoots, cooked, boiled, drained, with salt",,SR Legacy,,,"bamboo shoots, cooked, boiled, drained, with salt|",,,,,,,,,,,,,,
169211,"Bamboo shoots, cooked, boiled, drained, without salt",,SR Legacy,,,"bamboo shoots, cooked, boiled, drained, without salt|",,,,,,,,,,,,,,
169210,"Bamboo shoots, raw",,SR Legacy,,,"bamboo shoots, raw|",,,,,,,,,,,,,,
173945,"Bananas, dehydrated, or banana powder",,SR Legacy,,,"bananas, dehydrated, or banana powder|",,,,,,,,,,,,,,
173944,"Bananas, raw",,SR Legacy,,,"bananas, raw|",,,,,,,,,,,,,,
169783,"BANQUET, Salisbury Steak With Gravy, family size, frozen, unprepared",,SR Legacy,,,"banquet, salisbury steak with gravy, family size, frozen, unprepared|",,,,,,,,,,,,,,
167806,Baobab powder,,SR Legacy,,,baobab powder|,,,,,,,,,,,,,,
171601,"Barbecue loaf, pork, beef",,SR Legacy,,,"barbecue loaf, pork, beef|",,,,,,,,,,,,,,
169739,Barley flour or meal,,SR Legacy,,,barley flour or meal|,,,,,,,,,,,,,,
169740,Barley malt flour,,SR Legacy,,,barley malt flour|,,,,,,,,,,,,,,
170283,"Barley, hulled",,SR Legacy,,,"barley, hulled|",,,,,,,,,,,,,,
170285,"Barley, pearled, cooked",,SR Legacy,,,"barley, pearled, cooked|",,,,,,,,,,,,,,
170284,"Barley, pearled, raw",,SR Legacy,,,"barley, pearled, raw|",,,,,,,,,,,,,,
172232,"Basil, fresh",,SR Legacy,,,"basil, fresh|",,,,,,,,,,,,,,
173789,"Beans, adzuki, mature seed, cooked, boiled, with salt",,SR Legacy,,,"beans, adzuki, mature seed, cooked, boiled, with salt|",,,,,,,,,,,,,,
173729,"Beans, adzuki, mature seeds, canned, sweetened",,SR Legacy,,,"beans, adzuki, mature seeds, canned, sweetened|",,,,,,,,,,,,,,
173728,"Beans, adzuki, mature seeds, cooked, boiled, without salt",,SR Legacy,,,"beans, adzuki, mature seeds, cooked, boiled, without salt|",,,,,,,,,,,,,,
173727,"Beans, adzuki, mature seeds, raw",,SR Legacy,,,"beans, adzuki, mature seeds, raw|",,,,,,,,,,,,,,
168128,"Beans, baked, canned, no salt added",,SR Legacy,,,"beans, baked, canned, no salt added|",,,,,,,,,,,,,,
175182,"Beans, baked, canned, plain or vegetarian",,SR Legacy,,,"beans, baked, canned, plain or vegetarian|",,,,,,,,,,,,,,
175183,"Beans, baked, canned, with beef",,SR Legacy,,,"beans, baked, canned, with beef|",,,,,,,,,,,,,,
175184,"Beans, baked, canned, with franks",,SR Legacy,,,"beans, baked, canned, with franks|",,,,,,,,,,,,,,
175185,"Beans, baked, canned, with pork",,SR Legacy,,,"beans, baked, canned, with pork|",,,,,,,,,,,,,,
173732,"Beans, baked, canned, with pork and sweet sauce",,SR Legacy,,,"beans, baked, canned, with pork and sweet sauce|",,,,,,,,,,,,,,
173733,"Beans, baked, canned, with pork and tomato sauce",,SR Legacy,,,"beans, baked, canned, with pork and tomato sauce|",,,,,,,,,,,,,,
173731,"Beans, baked, home prepared",,SR Legacy,,,"beans, baked, home prepared|",,,,,,,,,,,,,,
175188,"Beans, black turtle, mature seeds, canned",,SR Legacy,,,"beans, black turtle, mature seeds, canned|",,,,,,,,,,,,,,
175239,"Beans, black turtle, mature seeds, cooked, boiled, with salt",,SR Legacy,,,"beans, black turtle, mature seeds, cooked, boiled, with salt|",,,,,,,,,,,,,,
175187,"Beans, black turtle, mature seeds, cooked, boiled, without salt",,SR Legacy,,,"beans, black turtle, mature seeds, cooked, boiled, without salt|",,,,,,,,,,,,,,
175186,"Beans, black turtle, mature seeds, raw",,SR Legacy,,,"beans, black turtle, mature seeds, raw|",,,,,,,,,,,,,,
175238,"Beans, black, mature seeds, canned, low sodium",,SR Legacy,,,"beans, black, mature seeds, canned, low sodium|",,,,,,,,,,,,,,
175237,"Beans, black, mature seeds, cooked, boiled, with salt",,SR Legacy,,,"beans, black, mature seeds, cooked, boiled, with salt|",,,,,,,,,,,,,,
173735,"Beans, black, mature seeds, cooked, boiled, without salt",,SR Legacy,,,"beans, black, mature seeds, cooked, boiled, without salt|",,,,,,,,,,,,,,
173734,"Beans, black, mature seeds, raw",,SR Legacy,,,"beans, black, mature seeds, raw|",,,,,,,,,,,,,,
169065,"Beans, chili, barbecue, ranch style, cooked",,SR Legacy,,,"beans, chili, barbecue, ranch style, cooked|",,,,,,,,,,,,,,
173737,"Beans, cranberry (roman), mature seeds, canned",,SR Legacy,,,"beans, cranberry (roman), mature seeds, canned|",,,,,,,,,,,,,,
175240,"Beans, cranberry (roman), mature seeds, cooked, boiled, with salt",,SR Legacy,,,"beans, cranberry (roman), mature seeds, cooked, boiled, with salt|",,,,,,,,,,,,,,
173736,"Beans, cranberry (roman), mature seeds, cooked, boiled, without salt",,SR Legacy,,,"beans, cranberry (roman), mature seeds, cooked, boiled, without salt|",,,,,,,,,,,,,,
175189,"Beans, cranberry (roman), mature seeds, raw",,SR Legacy,,,"beans, cranberry (roman), mature seeds, raw|",,,,,,,,,,,,,,
168574,"Beans, fava, in pod, raw",,SR Legacy,,,"beans, fava, in pod, raw|",,,,,,,,,,,,,,
175241,"Beans, french, mature seeds, cooked, boiled, with salt",,SR Legacy,,,"beans, french, mature seeds, cooked, boiled, with salt|",,,,,,,,,,,,,,
173739,"Beans, french, mature seeds, cooked, boiled, without salt",,SR Legacy,,,"beans, french, mature seeds, cooked, boiled, without salt|",,,,,,,,,,,,,,
173738,"Beans, french, mature seeds, raw",,SR Legacy,,,"beans, french, mature seeds, raw|",,,,,,,,,,,,,,
175192,"Beans, great northern, mature seeds, canned",,SR Legacy,,,"beans, great northern, mature seeds, canned|",,,,,,,,,,,,,,
173791,"Beans, great northern, mature seeds, canned, low sodium",,SR Legacy,,,"beans, great northern, mature seeds, canned, low sodium|",,,,,,,,,,,,,,
173790,"Beans, great northern, mature seeds, cooked, boiled, with salt",,SR Legacy,,,"beans, great northern, mature seeds, cooked, boiled, with salt|",,,,,,,,,,,,,,
175191,"Beans, great northern, mature seeds, cooked, boiled, without salt",,SR Legacy,,,"beans, great northern, mature seeds, cooked, boiled, without salt|",,,,,,,,,,,,,,
175190,"Beans, great northern, mature seeds, raw (Includes foods for USDA's Food Distribution Program)",,SR Legacy,,,"beans, great northern, mature seeds, raw (includes foods for usda's food distribution program)|",,,,,,,,,,,,,,
173741,"Beans, kidney, all types, mature seeds, canned",,SR Legacy,,,"beans, kidney, all types, mature seeds, canned|",,,,,,,,,,,,,,
173792,"Beans, kidney, all types, mature seeds, cooked, boiled, with salt",,SR Legacy,,,"beans, kidney, all types, mature seeds, cooked, boiled, with salt|",,,,,,,,,,,,,,
173740,"Beans, kidney, all types, mature seeds, cooked, boiled, without salt",,SR Legacy,,,"beans, kidney, all types, mature seeds, cooked, boiled, without salt|",,,,,,,,,,,,,,
175193,"Beans, kidney, all types, mature seeds, raw",,SR Legacy,,,"beans, kidney, all types, mature seeds, raw|",,,,,,,,,,,,,,
173793,"Beans, kidney, california red, mature seeds, cooked, boiled, with salt",,SR Legacy,,,"beans, kidney, california red, mature seeds, cooked, boiled, with salt|",,,,,,,,,,,,,,
173743,"Beans, kidney, california red, mature seeds, cooked, boiled, without salt",,SR Legacy,,,"beans, kidney, california red, mature seeds, cooked, boiled, without salt|",,,,,,,,,,,,,,
173742,"Beans, kidney, california red, mature seeds, raw",,SR Legacy,,,"beans, kidney, california red, mature seeds, raw|",,,,,,,,,,,,,,
169315,"Beans, kidney, mature seeds, sprouted, cooked, boiled, drained, with salt",,SR Legacy,,,"beans, kidney, mature seeds, sprouted, cooked, boiled, drained, with salt|",,,,,,,,,,,,,,
168395,"Beans, kidney, mature seeds, sprouted, cooked, boiled, drained, without salt",,SR Legacy,,,"beans, kidney, mature seeds, sprouted, cooked, boiled, drained, without salt|",,,,,,,,,,,,,,
169213,"Beans, kidney, mature seeds, sprouted, raw",,SR Legacy,,,"beans, kidney, mature seeds, sprouted, raw|",,,,,,,,,,,,,,
174285,"Beans, kidney, red, mature seeds, canned, drained solids",,SR Legacy,,,"beans, kidney, red, mature seeds, canned, drained solids|",,,,,,,,,,,,,,
175243,"Beans, kidney, red, mature seeds, canned, drained solids, rinsed in tap water",,SR Legacy,,,"beans, kidney, red, mature seeds, canned, drained solids, rinsed in tap water|",,,,,,,,,,,,,,
175245,"Beans, kidney, red, mature seeds, canned, solids and liquid, low sodium",,SR Legacy,,,"beans, kidney, red, mature seeds, canned, solids and liquid, low sodium|",,,,,,,,,,,,,,
175195,"Beans, kidney, red, mature seeds, canned, solids and liquids",,SR Legacy,,,"beans, kidney, red, mature seeds, canned, solids and liquids|",,,,,,,,,,,,,,
175242,"Beans, kidney, red, mature seeds, cooked, boiled, with salt",,SR Legacy,,,"beans, kidney, red, mature seeds, cooked, boiled, with salt|",,,,,,,,,,,,,,
175194,"Beans, kidney, red, mature seeds, cooked, boiled, without salt",,SR Legacy,,,"beans, kidney, red, mature seeds, cooked, boiled, without salt|",,,,,,,,,,,,,,
173744,"Beans, kidney, red, mature seeds, raw",,SR Legacy,,,"beans, kidney, red, mature seeds, raw|",,,,,,,,,,,,,,
175244,"Beans, kidney, royal red, mature seeds, cooked, boiled with salt",,SR Legacy,,,"beans, kidney, royal red, mature seeds, cooked, boiled with salt|",,,,,,,,,,,,,,
175197,"Beans, kidney, royal red, mature seeds, cooked, boiled, without salt",,SR Legacy,,,"beans, kidney, royal red, mature seeds, cooked, boiled, without salt|",,,,,,,,,,,,,,
175196,"Beans, kidney, royal red, mature seeds, raw",,SR Legacy,,,"beans, kidney, royal red, mature seeds, raw|",,,,,,,,,,,,,,
169885,"Beans, liquid from stewed kidney beans",,SR Legacy,,,"beans, liquid from stewed kidney beans|",,,,,,,,,,,,,,
170079,"Beans, mung, mature seeds, sprouted, canned, drained solids",,SR Legacy,,,"beans, mung, mature seeds, sprouted, canned, drained solids|",,,,,,,,,,,,,,
173747,"Beans, navy, mature seeds, canned",,SR Legacy,,,"beans, navy, mature seeds, canned|",,,,,,,,,,,,,,
173794,"Beans, navy, mature seeds, cooked, boiled, with salt",,SR Legacy,,,"beans, navy, mature seeds, cooked, boiled, with salt|",,,,,,,,,,,,,,
173746,"Beans, navy, mature seeds, cooked, boiled, without salt",,SR Legacy,,,"beans, navy, mature seeds, cooked, boiled, without salt|",,,,,,,,,,,,,,
173745,"Beans, navy, mature seeds, raw",,SR Legacy,,,"beans, navy, mature seeds, raw|",,,,,,,,,,,,,,
168500,"Beans, navy, mature seeds, sprouted, cooked, boiled, drained, with salt",,SR Legacy,,,"beans, navy, mature seeds, sprouted, cooked, boiled, drained, with salt|",,,,,,,,,,,,,,
169140,"Beans, navy, mature seeds, sprouted, cooked, boiled, drained, without salt",,SR Legacy,,,"beans, navy, mature seeds, sprouted, cooked, boiled, drained, without salt|",,,,,,,,,,,,,,
169139,"Beans, navy, mature seeds, sprouted, raw",,SR Legacy,,,"beans, navy, mature seeds, sprouted, raw|",,,,,,,,,,,,,,
173795,"Beans, pink, mature seeds, cooked, boiled, with salt",,SR Legacy,,,"beans, pink, mature seeds, cooked, boiled, with salt|",,,,,,,,,,,,,,
175198,"Beans, pink, mature seeds, cooked, boiled, without salt",,SR Legacy,,,"beans, pink, mature seeds, cooked, boiled, without salt|",,,,,,,,,,,,,,
173748,"Beans, pink, mature seeds, raw",,SR Legacy,,,"beans, pink, mature seeds, raw|",,,,,,,,,,,,,,
174286,"Beans, pinto, canned, drained solids",,SR Legacy,,,"beans, pinto, canned, drained solids|",,,,,,,,,,,,,,
168501,"Beans, pinto, immature seeds, frozen, cooked, boiled, drained, with salt",,SR Legacy,,,"beans, pinto, immature seeds, frozen, cooked, boiled, drained, with salt|",,,,,,,,,,,,,,
169959,"Beans, pinto, immature seeds, frozen, cooked, boiled, drained, without salt",,SR Legacy,,,"beans, pinto, immature seeds, frozen, cooked, boiled, drained, without salt|",,,,,,,,,,,,,,
169958,"Beans, pinto, immature seeds, frozen, unprepared",,SR Legacy,,,"beans, pinto, immature seeds, frozen, unprepared|",,,,,,,,,,,,,,
173797,"Beans, pinto, mature seeds, canned, drained solids, rinsed in tap water",,SR Legacy,,,"beans, pinto, mature seeds, canned, drained solids, rinsed in tap water|",,,,,,,,,,,,,,
175201,"Beans, pinto, mature seeds, canned, solids and liquids",,SR Legacy,,,"beans, pinto, mature seeds, canned, solids and liquids|",,,,,,,,,,,,,,
175247,"Beans, pinto, mature seeds, canned, solids and liquids, low sodium",,SR Legacy,,,"beans, pinto, mature seeds, canned, solids and liquids, low sodium|",,,,,,,,,,,,,,
173796,"Beans, pinto, mature seeds, cooked, boiled, with salt",,SR Legacy,,,"beans, pinto, mature seeds, cooked, boiled, with salt|",,,,,,,,,,,,,,
175200,"Beans, pinto, mature seeds, cooked, boiled, without salt",,SR Legacy,,,"beans, pinto, mature seeds, cooked, boiled, without salt|",,,,,,,,,,,,,,
175199,"Beans, pinto, mature seeds, raw (Includes foods for USDA's Food Distribution Program)",,SR Legacy,,,"beans, pinto, mature seeds, raw (includes foods for usda's food distribution program)|",,,,,,,,,,,,,,
169319,"Beans, pinto, mature seeds, sprouted, cooked, boiled, drained, with salt",,SR Legacy,,,"beans, pinto, mature seeds, sprouted, cooked, boiled, drained, with salt|",,,,,,,,,,,,,,
170087,"Beans, pinto, mature seeds, sprouted, cooked, boiled, drained, without salt",,SR Legacy,,,"beans, pinto, mature seeds, sprouted, cooked, boiled, drained, without salt|",,,,,,,,,,,,,,
170086,"Beans, pinto, mature seeds, sprouted, raw",,SR Legacy,,,"beans, pinto, mature seeds, sprouted, raw|",,,,,,,,,,,,,,
169960,"Beans, shellie, canned, solids and liquids",,SR Legacy,,,"beans, shellie, canned, solids and liquids|",,,,,,,,,,,,,,
175246,"Beans, small white, mature seeds, cooked, boiled, with salt",,SR Legacy,,,"beans, small white, mature seeds, cooked, boiled, with salt|",,,,,,,,,,,,,,
173750,"Beans, small white, mature seeds, cooked, boiled, without salt",,SR Legacy,,,"beans, small white, mature seeds, cooked, boiled, without salt|",,,,,,,,,,,,,,
173749,"Beans, small white, mature seeds, raw",,SR Legacy,,,"beans, small white, mature seeds, raw|",,,,,,,,,,,,,,
169144,"Beans, snap, canned, all styles, seasoned, solids and liquids",,SR Legacy,,,"beans, snap, canned, all styles, seasoned, solids and liquids|",,,,,,,,,,,,,,
168505,"Beans, snap, green, canned, no salt added, drained solids",,SR Legacy,,,"beans, snap, green, canned, no salt added, drained solids|",,,,,,,,,,,,,,
168502,"Beans, snap, green, canned, no salt added, solids and liquids",,SR Legacy,,,"beans, snap, green, canned, no salt added, solids and liquids|",,,,,,,,,,,,,,
169142,"Beans, snap, green, canned, regular pack, solids and liquids",,SR Legacy,,,"beans, snap, green, canned, regular pack, solids and liquids|",,,,,,,,,,,,,,
169321,"Beans, snap, green, cooked, boiled, drained, with salt",,SR Legacy,,,"beans, snap, green, cooked, boiled, drained, with salt|",,,,,,,,,,,,,,
169141,"Beans, snap, green, cooked, boiled, drained, without salt",,SR Legacy,,,"beans, snap, green, cooked, boiled, drained, without salt|",,,,,,,,,,,,,,
169964,"Beans, snap, green, frozen, all styles, microwaved",,SR Legacy,,,"beans, snap, green, frozen, all styles, microwaved|",,,,,,,,,,,,,,
169962,"Beans, snap, green, frozen, all styles, unprepared (Includes foods for USDA's Food Distribution Program)",,SR Legacy,,,"beans, snap, green, frozen, all styles, unprepared (includes foods for usda's food distribution program)|",,,,,,,,,,,,,,
169963,"Beans, snap, green, frozen, cooked, boiled, drained without salt",,SR Legacy,,,"beans, snap, green, frozen, cooked, boiled, drained without salt|",,,,,,,,,,,,,,
169325,"Beans, snap, green, frozen, cooked, boiled, drained, with salt",,SR Legacy,,,"beans, snap, green, frozen, cooked, boiled, drained, with salt|",,,,,,,,,,,,,,
169965,"Beans, snap, green, microwaved",,SR Legacy,,,"beans, snap, green, microwaved|",,,,,,,,,,,,,,
169375,"Beans, snap, yellow, canned, no salt added, drained solids",,SR Legacy,,,"beans, snap, yellow, canned, no salt added, drained solids|",,,,,,,,,,,,,,
168504,"Beans, snap, yellow, canned, no salt added, solids and liquids",,SR Legacy,,,"beans, snap, yellow, canned, no salt added, solids and liquids|",,,,,,,,,,,,,,
169374,"Beans, snap, yellow, canned, regular pack, drained solids",,SR Legacy,,,"beans, snap, yellow, canned, regular pack, drained solids|",,,,,,,,,,,,,,
168503,"Beans, snap, yellow, canned, regular pack, solids and liquids",,SR Legacy,,,"beans, snap, yellow, canned, regular pack, solids and liquids|",,,,,,,,,,,,,,
169323,"Beans, snap, yellow, cooked, boiled, drained, with salt",,SR Legacy,,,"beans, snap, yellow, cooked, boiled, drained, with salt|",,,,,,,,,,,,,,
169322,"Beans, snap, yellow, cooked, boiled, drained, without salt",,SR Legacy,,,"beans, snap, yellow, cooked, boiled, drained, without salt|",,,,,,,,,,,,,,
169324,"Beans, snap, yellow, frozen, all styles, unprepared",,SR Legacy,,,"beans, snap, yellow, frozen, all styles, unprepared|",,,,,,,,,,,,,,
169327,"Beans, snap, yellow, frozen, cooked, boiled, drained, with salt",,SR Legacy,,,"beans, snap, yellow, frozen, cooked, boiled, drained, with salt|",,,,,,,,,,,,,,
169326,"Beans, snap, yellow, frozen, cooked, boiled, drained, without salt",,SR Legacy,,,"beans, snap, yellow, frozen, cooked, boiled, drained, without salt|",,,,,,,,,,,,,,
169320,"Beans, snap, yellow, raw",,SR Legacy,,,"beans, snap, yellow, raw|",,,,,,,,,,,,,,
